   0.1100000000000000E-04   0.2190852899831899E+04   0.1098325379249372E+04   0.5882240634928209E+04   0.1901769386507641E+00   0.2546088427193557E-01   0.1323865042929551E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.3299990522709411E+04  -0.4457921642518532E-04   0.1416402539790854E-03  -0.1916565260270046E-11   0.3300000478761155E+04  -0.4457933879288317E-04
   0.1200000000000000E-04   0.2191034505998397E+04   0.1098527954608773E+04   0.5882367054360792E+04   0.1901768474009533E+00   0.2548392470203209E-01   0.1323862592536083E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.3599987662665305E+04  -0.4895151326744505E-04   0.1555315674489200E-03  -0.2119026421062693E-11   0.3599999560229026E+04  -0.4895166231571848E-04
   0.1300000000000000E-04   0.2191216112085015E+04   0.1098730529938542E+04   0.5882493473554867E+04   0.1901767550432220E+00   0.2550695962958487E-01   0.1323860112542985E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.3899984451825542E+04  -0.5337991970647707E-04   0.1696010349127463E-03  -0.2326715855849610E-11   0.3899998472823018E+04  -0.5338009844282232E-04
   0.1400000000000000E-04   0.2191397718090781E+04   0.1098933105238312E+04   0.5882619892507551E+04   0.1901766615649889E+00   0.2552998904946156E-01   0.1323857602616065E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.4199980885938079E+04  -0.5786511643059239E-04   0.1838508162679758E-03  -0.2539764843190258E-11   0.4199997214495619E+04  -0.5786532796773896E-04
   0.1500000000000000E-04   0.2191579324014715E+04   0.1099135680507713E+04   0.5882746311215935E+04   0.1901765669535412E+00   0.2555301295646091E-01   0.1323855062417665E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.4499976960702684E+04  -0.6240779184855996E-04   0.1982830958966514E-03  -0.2758307858602992E-11   0.4499995783176099E+04  -0.6240803940739447E-04
   0.1600000000000000E-04   0.2191760929855825E+04   0.1099338255746371E+04   0.5882872729677073E+04   0.1901764711960332E+00   0.2557603134531208E-01   0.1323852491606623E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.4799972671770431E+04  -0.6700864217011359E-04   0.2129000829207156E-03  -0.2982482649837272E-11   0.4799994176770277E+04  -0.6700892908267658E-04
   0.1700000000000000E-04   0.2191942535613106E+04   0.1099540830953907E+04   0.5882999147887990E+04   0.1901763742794856E+00   0.2559904421067401E-01   0.1323849889838247E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.5099968014743198E+04  -0.7166837148720925E-04   0.2277040114596619E-03  -0.3212430313852753E-11   0.5099992393160267E+04  -0.7166870119976673E-04
   0.1800000000000000E-04   0.2192124141285543E+04   0.1099743406129937E+04   0.5883125565845674E+04   0.1901762761907836E+00   0.2562205154713473E-01   0.1323847256764276E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.5399962985173153E+04  -0.7638769185603835E-04   0.2426971408905841E-03  -0.3448295375542327E-11   0.5399990430204240E+04  -0.7638806793222969E-04
   0.1900000000000000E-04   0.2192305746872110E+04   0.1099945981274075E+04   0.5883251983547080E+04   0.1901761769166762E+00   0.2564505334921073E-01   0.1323844592032854E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.5699957578562238E+04  -0.8116732337980365E-04   0.2578817561106473E-03  -0.3690225868237039E-11   0.5699988285736169E+04  -0.8116774950386768E-04
   0.2000000000000001E-04   0.2192487352371768E+04   0.1100148556385927E+04   0.5883378400989132E+04   0.1901760764437745E+00   0.2566804961134625E-01   0.1323841895288490E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.5999951790361647E+04  -0.8600799429226219E-04   0.2732601678019925E-03  -0.3938373416031368E-11   0.5999985957565583E+04  -0.8600847427234319E-04
   0.2100000000000001E-04   0.2192668957783469E+04   0.1100351131465098E+04   0.5883504818168713E+04   0.1901759747585507E+00   0.2569104032791261E-01   0.1323839166172027E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.6299945615971300E+04  -0.9091044104204274E-04   0.2888347126991008E-03  -0.4192893317968451E-11   0.6299983443477307E+04  -0.9091097881357840E-04
   0.2200000000000001E-04   0.2192850563106147E+04   0.1100553706511184E+04   0.5883631235082678E+04   0.1901758718473368E+00   0.2571402549320748E-01   0.1323836404320613E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.6599939050739313E+04  -0.9587540837774312E-04   0.3046077538586322E-03  -0.4453944634125445E-11   0.6599980741231211E+04  -0.9587600800693615E-04
   0.2300000000000001E-04   0.2193032168338732E+04   0.1100756281523782E+04   0.5883757651727843E+04   0.1901757676963229E+00   0.2573700510145445E-01   0.1323833609367659E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.6899932089961461E+04  -0.1009036494338134E-03   0.3205816809317600E-03  -0.4721690273640089E-11   0.6899977848561953E+04  -0.1009043151211889E-03
   0.2400000000000001E-04   0.2193213773480137E+04   0.1100958856502482E+04   0.5883884068100987E+04   0.1901756622915564E+00   0.2575997914680202E-01   0.1323830780942810E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.7199924728880640E+04  -0.1059959258172319E-03   0.3367589104390210E-03  -0.4996297084720473E-11   0.7199974763178710E+04  -0.1059966619012820E-03
   0.2500000000000001E-04   0.2193395378529266E+04   0.1101161431446868E+04   0.5884010484198854E+04   0.1901755556189405E+00   0.2578294762332310E-01   0.1323827918671907E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.7499916962686317E+04  -0.1111530076949785E-03   0.3531418860476988E-03  -0.5277935946680675E-11   0.7499971482764927E+04  -0.1111538186558974E-03
   0.2600000000000001E-04   0.2193576983485007E+04   0.1101364006356521E+04   0.5884136900018156E+04   0.1901754476642329E+00   0.2580591052501408E-01   0.1323825022176957E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.7799908786513983E+04  -0.1163756738823135E-03   0.3697330788517622E-03  -0.5566781864046051E-11   0.7799968004978040E+04  -0.1163765643458234E-03
   0.2700000000000001E-04   0.2193758588346235E+04   0.1101566581231013E+04   0.5884263315555563E+04   0.1901753384130444E+00   0.2582886784579422E-01   0.1323822091076096E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8099900195444595E+04  -0.1216647119318661E-03   0.3865349876543768E-03  -0.5863014062772634E-11   0.8099964327449216E+04  -0.1216656866731376E-03
   0.2800000000000001E-04   0.2193940193111818E+04   0.1101769156069918E+04   0.5884389730807711E+04   0.1901752278508373E+00   0.2585181957950530E-01   0.1323819124983549E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8399891184504017E+04  -0.1270209182235406E-03   0.4035501392530101E-03  -0.6166816088626193E-11   0.8399960447783078E+04  -0.1270219821712087E-03
   0.2900000000000001E-04   0.2194121797780605E+04   0.1101971730872801E+04   0.5884516145771196E+04   0.1901751159629246E+00   0.2587476571991025E-01   0.1323816123509602E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8699881748662450E+04  -0.1324450980552446E-03   0.4207810887271509E-03  -0.6478375907767278E-11   0.8699956363557434E+04  -0.1324462562955229E-03
   0.3000000000000001E-04   0.2194303402351439E+04   0.1102174305639223E+04   0.5884642560442574E+04   0.1901750027344682E+00   0.2589770626069300E-01   0.1323813086260561E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8999871882833866E+04  -0.1379380657344480E-03   0.4382304197286623E-03  -0.6797886009589690E-11   0.8999952072323003E+04  -0.1379393235153439E-03
   0.3100000000000001E-04   0.2194485006823141E+04   0.1102376880368737E+04   0.5884768974818374E+04   0.1901748881504778E+00   0.2592064119545719E-01   0.1323810012838717E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.9299861581875428E+04  -0.1435006446705768E-03   0.4559007447747880E-03  -0.7125543511860579E-11   0.9299947571603136E+04  -0.1435020074062083E-03
   0.3200000000000001E-04   0.2194666611194525E+04   0.1102579455060895E+04   0.5884895388895073E+04   0.1901747721958090E+00   0.2594357051772592E-01   0.1323806902842311E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.9599850840586909E+04  -0.1491336674682495E-03   0.4737947055438363E-03  -0.7461550268211637E-11   0.9599942858893532E+04  -0.1491351407432683E-03
   0.3300000000000000E-04   0.2194848215464391E+04   0.1102782029715242E+04   0.5885021802669116E+04   0.1901746548551625E+00   0.2596649422094093E-01   0.1323803755865496E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.9899839653710105E+04  -0.1548379760213614E-03   0.4919149731735537E-03  -0.7806112978031424E-11   0.9899937931661958E+04  -0.1548395655954828E-03
   0.3400000000000000E-04   0.2195029819631525E+04   0.1102984604331319E+04   0.5885148216136909E+04   0.1901745361130824E+00   0.2598941229846156E-01   0.1323800571498299E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1019982801592824E+05  -0.1606144216080248E-03   0.5102642485622181E-03  -0.8159443298810439E-11   0.1019993278734797E+05  -0.1606161334206676E-03
   0.3500000000000000E-04   0.2195211423694700E+04   0.1103187178908660E+04   0.5885274629294812E+04   0.1901744159539549E+00   0.2601232474356433E-01   0.1323797349326586E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1049981592186539E+05  -0.1664638649863695E-03   0.5288452626724660E-03  -0.8521757960991079E-11   0.1049992742336260E+05  -0.1664657051614081E-03
   0.3599999999999999E-04   0.2195393027652673E+04   0.1103389753446793E+04   0.5885401042139153E+04   0.1901742943620064E+00   0.2603523154944173E-01   0.1323794088932025E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1079980336608583E+05  -0.1723871764912119E-03   0.5476607768378785E-03  -0.8893278885376089E-11   0.1079992183708812E+05  -0.1723891513418442E-03
   0.3699999999999999E-04   0.2195574631504193E+04   0.1103592327945248E+04   0.5885527454666210E+04   0.1901741713213027E+00   0.2605813270920242E-01   0.1323790789892042E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1109979034309347E+05  -0.1783852361315984E-03   0.5667135830723414E-03  -0.9274233303149813E-11   0.1109991602587767E+05  -0.1783873521653304E-03
   0.3799999999999999E-04   0.2195756235247986E+04   0.1103794902403539E+04   0.5885653866872232E+04   0.1901740468157473E+00   0.2608102821586891E-01   0.1323787451779795E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1139977684733124E+05  -0.1844589336892293E-03   0.5860065043822074E-03  -0.9664853878568055E-11   0.1139990998705503E+05  -0.1844611976129803E-03
   0.3899999999999999E-04   0.2195937838882771E+04   0.1103997476821179E+04   0.5885780278753417E+04   0.1901739208290799E+00   0.2610391806237811E-01   0.1323784074164122E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1169976287318044E+05  -0.1906091688177713E-03   0.6055423950812781E-03  -0.1006537883437325E-10   0.1169990371791429E+05  -0.1906115875431023E-03
   0.3999999999999998E-04   0.2196119442407253E+04   0.1104200051197681E+04   0.5885906690305922E+04   0.1901737933448744E+00   0.2612680224158036E-01   0.1323780656609510E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1199974841496014E+05  -0.1968368511430627E-03   0.6253241411086238E-03  -0.1047605207999262E-10   0.1199989721571954E+05  -0.1968394317915301E-03
   0.4099999999999998E-04   0.2196301045820116E+04   0.1104402625532541E+04   0.5886033101525868E+04   0.1901736643465388E+00   0.2614968074623761E-01   0.1323777198676057E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1229973346692655E+05  -0.2031429003642212E-03   0.6453546603492694E-03  -0.1089712334257867E-10   0.1229989047770461E+05  -0.2031456502728594E-03
   0.4199999999999998E-04   0.2196482649120037E+04   0.1104605199825262E+04   0.5886159512409324E+04   0.1901735338173120E+00   0.2617255356902420E-01   0.1323773699919428E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1259971802327234E+05  -0.2095282463556573E-03   0.6656369029577612E-03  -0.1132884830095207E-10   0.1259988350107269E+05  -0.2095311730825930E-03
   0.4299999999999998E-04   0.2196664252305676E+04   0.1104807774075333E+04   0.5886285922952324E+04   0.1901734017402634E+00   0.2619542070252483E-01   0.1323770159890818E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1289970207812609E+05  -0.2159938292700037E-03   0.6861738516846403E-03  -0.1177148872250835E-10   0.1289987628299611E+05  -0.2159969406002039E-03
   0.4399999999999997E-04   0.2196845855375674E+04   0.1105010348282237E+04   0.5886412333150852E+04   0.1901732680982914E+00   0.2621828213923393E-01   0.1323766578136915E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1319968562555153E+05  -0.2225405996419644E-03   0.7069685222058433E-03  -0.1222531260315126E-10   0.1319986882061595E+05  -0.2225439035931232E-03
   0.4499999999999997E-04   0.2197027458328660E+04   0.1105212922445455E+04   0.5886538743000855E+04   0.1901731328741209E+00   0.2624113787155544E-01   0.1323762954199853E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1349966865954697E+05  -0.2291695184930923E-03   0.7280239634550494E-03  -0.1269059431031649E-10   0.1349986111104176E+05  -0.2291730233216566E-03
   0.4599999999999997E-04   0.2197209061163248E+04   0.1105415496564460E+04   0.5886665152498231E+04   0.1901729960503027E+00   0.2626398789180137E-01   0.1323759287617179E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1379965117404460E+05  -0.2358815574375014E-03   0.7493432579590023E-03  -0.1316761472915136E-10   0.1379985315135123E+05  -0.2358852716448420E-03
   0.4699999999999996E-04   0.2197390663878040E+04   0.1105618070638721E+04   0.5886791561638831E+04   0.1901728576092119E+00   0.2628683219219144E-01   0.1323755577921806E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1409963316290984E+05  -0.2426776987885200E-03   0.7709295221758195E-03  -0.1365666141191637E-10   0.1409984493858991E+05  -0.2426816311272485E-03
   0.4799999999999996E-04   0.2197572266471616E+04   0.1105820644667700E+04   0.5886917970418467E+04   0.1901727175330455E+00   0.2630967076485195E-01   0.1323751824641977E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1439961461994067E+05  -0.2495589356662933E-03   0.7927859068363215E-03  -0.1415802873067730E-10   0.1439983646977080E+05  -0.2495630951467299E-03
   0.4899999999999996E-04   0.2197753868942550E+04   0.1106023218650855E+04   0.5887044378832897E+04   0.1901725758038217E+00   0.2633250360181511E-01   0.1323748027301217E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1469959553886693E+05  -0.2565262721063396E-03   0.8149155972883927E-03  -0.1467201803335623E-10   0.1469982774187412E+05  -0.2565306680031342E-03
   0.4999999999999996E-04   0.2197935471289388E+04   0.1106225792587634E+04   0.5887170786877840E+04   0.1901724324033778E+00   0.2635533069501778E-01   0.1323744185418303E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1499957591334967E+05  -0.2635807231690702E-03   0.8373218138444053E-03  -0.1519893780321270E-10   0.1499981875184692E+05  -0.2635853650279809E-03
   0.5099999999999995E-04   0.2198117073510665E+04   0.1106428366477476E+04   0.5887297194548965E+04   0.1901722873133690E+00   0.2637815203630081E-01   0.1323740298507212E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1529955573698044E+05  -0.2707233150502776E-03   0.8600078121317206E-03  -0.1573910382182655E-10   0.1529980949660276E+05  -0.2707282126951091E-03
   0.5199999999999995E-04   0.2198298675604906E+04   0.1106630940319826E+04   0.5887423601841895E+04   0.1901721405152664E+00   0.2640096761740905E-01   0.1323736366077078E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1559953500328059E+05  -0.2779550851926008E-03   0.8829768834463007E-03  -0.1629283933565644E-10   0.1559979997302138E+05  -0.2779602487323079E-03
   0.5299999999999995E-04   0.2198480277570609E+04   0.1106833514114107E+04   0.5887550008752206E+04   0.1901719919903555E+00   0.2642377742998878E-01   0.1323732387632162E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1589951370570057E+05  -0.2852770823979726E-03   0.9062323551094390E-03  -0.1686047522624813E-10   0.1589979017794836E+05  -0.2852825222339307E-03
   0.5399999999999994E-04   0.2198661879406267E+04   0.1107036087859751E+04   0.5887676415275421E+04   0.1901718417197345E+00   0.2644658146558858E-01   0.1323728362671790E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1619949183761926E+05  -0.2926903669410586E-03   0.9297775908276469E-03  -0.1744235018416971E-10   0.1619978010819479E+05  -0.2926960937745061E-03
   0.5499999999999994E-04   0.2198843481110348E+04   0.1107238661556174E+04   0.5887802821407018E+04   0.1901716896843127E+00   0.2646937971565730E-01   0.1323724290690327E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1649946939234318E+05  -0.3001960106836931E-03   0.9536159910557096E-03  -0.1803881088675115E-10   0.1649976976053689E+05  -0.3002020355233490E-03
   0.5599999999999994E-04   0.2199025082681308E+04   0.1107441235202787E+04   0.5887929227142427E+04   0.1901715358648091E+00   0.2649217217154347E-01   0.1323720171177125E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1679944636310586E+05  -0.3077950971903184E-03   0.9777509933629343E-03  -0.1865021217970755E-10   0.1679975913171570E+05  -0.3078014313601794E-03
   0.5699999999999994E-04   0.2199206684117581E+04   0.1107643808798995E+04   0.5888055632477029E+04   0.1901713802417503E+00   0.2651495882449446E-01   0.1323716003616483E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1709942274306702E+05  -0.3154887218444388E-03   0.1002186072802624E-02  -0.1927691726272775E-10   0.1709974821843673E+05  -0.3154953769917591E-03
   0.5799999999999993E-04   0.2199388285417589E+04   0.1107846382344197E+04   0.5888182037406148E+04   0.1901712227954689E+00   0.2653773966565569E-01   0.1323711787487598E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1739939852531192E+05  -0.3232779919660898E-03   0.1026924742284786E-02  -0.1991929787910990E-10   0.1739973701736957E+05  -0.3232849800695490E-03
   0.5899999999999993E-04   0.2199569886579733E+04   0.1108048955837782E+04   0.5888308441925068E+04   0.1901710635061021E+00   0.2656051468606945E-01   0.1323707522264527E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1769937370285057E+05  -0.3311640269303365E-03   0.1051970552952104E-02  -0.2057773450952906E-10   0.1769972552514756E+05  -0.3311713603083980E-03
   0.5999999999999993E-04   0.2199751487602400E+04   0.1108251529279140E+04   0.5888434846029013E+04   0.1901709023535894E+00   0.2658328387667443E-01   0.1323703207416136E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1799934826861699E+05  -0.3391479582868041E-03   0.1077327094559208E-02  -0.2125261657002227E-10   0.1799971373836743E+05  -0.3391556496062697E-03
   0.6099999999999992E-04   0.2199933088483957E+04   0.1108454102667646E+04   0.5888561249713161E+04   0.1901707393176715E+00   0.2660604722830424E-01   0.1323698842406060E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1829932221546848E+05  -0.3472309298802498E-03   0.1102997995855246E-02  -0.2194434261427886E-10   0.1829970165358893E+05  -0.3472389921650141E-03
   0.6199999999999992E-04   0.2200114689222756E+04   0.1108656676002673E+04   0.5888687652972632E+04   0.1901705743778883E+00   0.2662880473168701E-01   0.1323694426692653E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1859929553618484E+05  -0.3554140979721819E-03   0.1128986924969791E-02  -0.2265332054032514E-10   0.1859968926733448E+05  -0.3554225446121912E-03
   0.6299999999999992E-04   0.2200296289817128E+04   0.1108859249283586E+04   0.5888814055802500E+04   0.1901704075135769E+00   0.2665155637744403E-01   0.1323689959728949E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1889926822346760E+05  -0.3636986313635357E-03   0.1155297589802118E-02  -0.2337996780169459E-10   0.1889967657608877E+05  -0.3637074761239553E-03
   0.6399999999999992E-04   0.2200477890265384E+04   0.1109061822509740E+04   0.5888940458197784E+04   0.1901702387038704E+00   0.2667430215608886E-01   0.1323685440962611E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1919924026993928E+05  -0.3720857115184103E-03   0.1181933738413844E-02  -0.2412471162317631E-10   0.1919966357629840E+05  -0.3720949685490058E-03
   0.6499999999999991E-04   0.2200659490565822E+04   0.1109264395680484E+04   0.5889066860153446E+04   0.1901700679276955E+00   0.2669704205802669E-01   0.1323680869835882E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1949921166814257E+05  -0.3805765326888774E-03   0.1208899159424997E-02  -0.2488798922123655E-10   0.1949965026437154E+05  -0.3805862165336140E-03
   0.6599999999999991E-04   0.2200841090716721E+04   0.1109466968795165E+04   0.5889193261664398E+04   0.1901698951637712E+00   0.2671977607355337E-01   0.1323676245785546E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1979918241053956E+05  -0.3891723020408675E-03   0.1236197682413495E-02  -0.2567024802920968E-10   0.1979963663667748E+05  -0.3891824276477321E-03
   0.6699999999999991E-04   0.2201022690716337E+04   0.1109669541853119E+04   0.5889319662725493E+04   0.1901697203906065E+00   0.2674250419285411E-01   0.1323671568242875E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.2009915248951098E+05  -0.3978742397811406E-03   0.1263833178318096E-02  -0.2647194592735693E-10   0.2009962268954632E+05  -0.3978848225121916E-03
   0.6799999999999991E-04   0.2201204290562915E+04   0.1109872114853675E+04   0.5889446063331531E+04   0.1901695435864992E+00   0.2676522640600279E-01   0.1323666836633584E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.2039912189735533E+05  -0.4066835792853492E-03   0.1291809559844816E-02  -0.2729355147789313E-10   0.2039960841926854E+05  -0.4066946349269996E-03
   0.6899999999999990E-04   0.2201385890254669E+04   0.1110074687796151E+04   0.5889572463477259E+04   0.1901693647295336E+00   0.2678794270296048E-01   0.1323662050377786E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.2069909062628815E+05  -0.4156015672272037E-03   0.1320130781876850E-02  -0.2813554416508412E-10   0.2069959382209461E+05  -0.4156131120007412E-03
   0.6999999999999990E-04   0.2201567489789804E+04   0.1110277260679862E+04   0.5889698863157364E+04   0.1901691837975788E+00   0.2681065307357528E-01   0.1323657208889938E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.2099905866844115E+05  -0.4246294637087435E-03   0.1348800841888036E-02  -0.2899841464051866E-10   0.2099957889423464E+05  -0.4246415142810948E-03
   0.7099999999999990E-04   0.2201749089166502E+04   0.1110479833504114E+04   0.5889825262366477E+04   0.1901690007682871E+00   0.2683335750758076E-01   0.1323652311578798E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.2129902601586142E+05  -0.4337685423917238E-03   0.1377823780359846E-02  -0.2988266497366091E-10   0.2129956363185792E+05  -0.4337811158864664E-03
   0.7199999999999989E-04   0.2201930688382923E+04   0.1110682406268205E+04   0.5889951661099171E+04   0.1901688156190914E+00   0.2685605599459505E-01   0.1323647357847375E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.2159899266051058E+05  -0.4430200906301268E-03   0.1407203681201976E-02  -0.3078880890779260E-10   0.2159954803109259E+05  -0.4430332046387550E-03
   0.7299999999999989E-04   0.2202112287437214E+04   0.1110884978971428E+04   0.5890078059349964E+04   0.1901686283272042E+00   0.2687874852412017E-01   0.1323642347092876E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.2189895859426398E+05  -0.4523854096038016E-03   0.1436944672176526E-02  -0.3171737212145432E-10   0.2189953208802517E+05  -0.4523990821972515E-03
   0.7399999999999989E-04   0.2202293886327494E+04   0.1111087551613066E+04   0.5890204457113310E+04   0.1901684388696152E+00   0.2690143508554045E-01   0.1323637278706663E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.2219892380890983E+05  -0.4618658144532443E-03   0.1467050925325809E-02  -0.3266889249549930E-10   0.2219951579870022E+05  -0.4618800641936840E-03
   0.7499999999999989E-04   0.2202475485051870E+04   0.1111290124192394E+04   0.5890330854383609E+04   0.1901682472230893E+00   0.2692411566812200E-01   0.1323632152074201E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.2249888829614835E+05  -0.4714626344155228E-03   0.1497526657403810E-02  -0.3364392038587389E-10   0.2249949915911987E+05  -0.4714774803684135E-03
   0.7599999999999988E-04   0.2202657083608420E+04   0.1111492696708677E+04   0.5890457251155201E+04   0.1901680533641653E+00   0.2694679026101117E-01   0.1323626966575008E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.2279885204759093E+05  -0.4811772129613567E-03   0.1528376130311326E-02  -0.3464301890224199E-10   0.2279948216524347E+05  -0.4811926747077898E-03
